Time (s),Force (mN),Force (N),Stale,Counts,MCU Temperature (mdeg C),MCU Temperature (C),Firmware Timestamp,Time to connect (s),0.15200090408325195
0.0,99.0,0.099,0.0,3563.0,25928.0,25.928,1163873.0
0.01955866813659668,103.0,0.103,0.0,3560.0,25928.0,25.928,1163895.0
0.040140628814697266,84.0,0.084,0.0,3557.0,25928.0,25.928,1163916.0
0.06181073188781738,82.0,0.082,0.0,3558.0,25927.0,25.927,1163938.0
0.08394193649291992,84.0,0.084,0.0,3559.0,25927.0,25.927,1163960.0
0.10619330406188965,60.0,0.06,0.0,3556.0,25926.0,25.926,1163982.0
0.12907052040100098,0.0,0.0,0.0,3555.0,25926.0,25.926,1164004.0
0.1507725715637207,60.0,0.06,0.0,3559.0,25926.0,25.926,1164026.0
0.173264741897583,0.0,0.0,0.0,3555.0,25927.0,25.927,1164049.0
0.24316668510437012,0.0,0.0,0.0,3554.0,25927.0,25.927,1164072.0
0.24771904945373535,0.0,0.0,0.0,3557.0,25926.0,25.926,1164101.0
0.2519841194152832,56.0,0.056,0.0,3558.0,25926.0,25.926,1164123.0
0.2675974369049072,0.0,0.0,0.0,3555.0,25926.0,25.926,1164144.0
0.28993678092956543,0.0,0.0,0.0,3554.0,25925.0,25.925,1164166.0
0.31262969970703125,0.0,0.0,0.0,3554.0,25925.0,25.925,1164188.0
0.33386945724487305,0.0,0.0,0.0,3553.0,25925.0,25.925,1164210.0
0.3559420108795166,0.0,0.0,0.0,3553.0,25925.0,25.925,1164232.0
0.3783247470855713,0.0,0.0,0.0,3552.0,25925.0,25.925,1164254.0
0.40115833282470703,0.0,0.0,0.0,3557.0,25925.0,25.925,1164277.0
0.4768819808959961,0.0,0.0,1.0,3559.0,25925.0,25.925,1164300.0
0.480914831161499,0.0,0.0,0.0,3551.0,25925.0,25.925,1164329.0
0.48410773277282715,0.0,0.0,0.0,3555.0,25925.0,25.925,1164351.0
0.49796199798583984,0.0,0.0,0.0,3552.0,25925.0,25.925,1164372.0
0.5169727802276611,0.0,0.0,0.0,3550.0,25925.0,25.925,1164394.0
0.5387496948242188,0.0,0.0,0.0,3549.0,25925.0,25.925,1164416.0
0.5614228248596191,0.0,0.0,0.0,3548.0,25924.0,25.924,1164438.0
0.5828933715820312,0.0,0.0,0.0,3549.0,25924.0,25.924,1164460.0
0.6053524017333984,0.0,0.0,0.0,3550.0,25924.0,25.924,1164482.0
0.6272995471954346,0.0,0.0,1.0,3550.0,25924.0,25.924,1164504.0
0.7078540325164795,0.0,0.0,0.0,3551.0,25925.0,25.925,1164526.0
0.7126333713531494,0.0,0.0,0.0,3550.0,25924.0,25.924,1164555.0
0.7172801494598389,0.0,0.0,0.0,3551.0,25925.0,25.925,1164577.0
0.7236878871917725,0.0,0.0,0.0,3555.0,25924.0,25.924,1164598.0
0.742417573928833,0.0,0.0,0.0,3553.0,25925.0,25.925,1164620.0
0.7652220726013184,0.0,0.0,0.0,3550.0,25924.0,25.924,1164642.0
0.7869980335235596,0.0,0.0,0.0,3552.0,25924.0,25.924,1164664.0
0.8085951805114746,0.0,0.0,0.0,3551.0,25924.0,25.924,1164686.0
0.8310935497283936,0.0,0.0,0.0,3550.0,25925.0,25.925,1164708.0
0.8543603420257568,0.0,0.0,0.0,3549.0,25925.0,25.925,1164731.0
0.9264061450958252,0.0,0.0,0.0,3553.0,25925.0,25.925,1164754.0
0.9292416572570801,0.0,0.0,0.0,3549.0,25924.0,25.924,1164783.0
0.9317045211791992,0.0,0.0,0.0,3550.0,25925.0,25.925,1164805.0
0.9489901065826416,0.0,0.0,0.0,3555.0,25925.0,25.925,1164826.0
0.9698953628540039,0.0,0.0,0.0,3552.0,25925.0,25.925,1164848.0
0.9932706356048584,0.0,0.0,0.0,3551.0,25925.0,25.925,1164870.0
1.0147764682769775,0.0,0.0,0.0,3550.0,25924.0,25.924,1164892.0
1.0371217727661133,0.0,0.0,0.0,3550.0,25924.0,25.924,1164914.0
1.058732032775879,0.0,0.0,0.0,3554.0,25925.0,25.925,1164936.0
1.0812065601348877,0.0,0.0,0.0,3552.0,25925.0,25.925,1164959.0
1.1798832416534424,0.0,0.0,0.0,3551.0,25924.0,25.924,1164981.0
1.1837868690490723,0.0,0.0,0.0,3551.0,25925.0,25.925,1165010.0
1.1866843700408936,0.0,0.0,0.0,3551.0,25925.0,25.925,1165032.0
1.189227819442749,0.0,0.0,0.0,3550.0,25924.0,25.924,1165053.0
1.198028564453125,0.0,0.0,0.0,3552.0,25925.0,25.925,1165075.0
1.219158411026001,0.0,0.0,0.0,3552.0,25925.0,25.925,1165097.0
1.2405645847320557,0.0,0.0,0.0,3551.0,25925.0,25.925,1165119.0
1.2639060020446777,0.0,0.0,0.0,3550.0,25925.0,25.925,1165141.0
1.286003828048706,0.0,0.0,0.0,3548.0,25925.0,25.925,1165163.0
1.3072669506072998,0.0,0.0,0.0,3546.0,25924.0,25.924,1165185.0
1.358607530593872,0.0,0.0,0.0,3545.0,25924.0,25.924,1165208.0
1.3621623516082764,0.0,0.0,0.0,3545.0,25924.0,25.924,1165237.0
1.4244422912597656,0.0,0.0,0.0,3545.0,25924.0,25.924,1165259.0
1.4271180629730225,0.0,0.0,0.0,3547.0,25925.0,25.925,1165280.0
1.4315218925476074,52.0,0.052,0.0,3549.0,25925.0,25.925,1165302.0
1.4453685283660889,112.0,0.112,0.0,3552.0,25925.0,25.925,1165324.0
1.4674923419952393,113.0,0.113,0.0,3550.0,25925.0,25.925,1165346.0
1.490509271621704,111.0,0.111,0.0,3549.0,25926.0,25.926,1165368.0
1.5119528770446777,148.0,0.148,0.0,3553.0,25926.0,25.926,1165390.0
1.5338444709777832,141.0,0.141,0.0,3550.0,25927.0,25.927,1165412.0
1.5844576358795166,0.0,0.0,0.0,3549.0,25927.0,25.927,1165434.0
1.5882446765899658,0.0,0.0,0.0,3550.0,25927.0,25.927,1165463.0
1.6424627304077148,0.0,0.0,0.0,3550.0,25927.0,25.927,1165485.0
1.6463446617126465,0.0,0.0,0.0,3548.0,25927.0,25.927,1165506.0
1.6517479419708252,0.0,0.0,0.0,3547.0,25926.0,25.926,1165528.0
1.6713943481445312,0.0,0.0,0.0,3551.0,25926.0,25.926,1165550.0
1.6936936378479004,83.0,0.083,0.0,3555.0,25925.0,25.925,1165572.0
1.715829849243164,81.0,0.081,0.0,3552.0,25925.0,25.925,1165594.0
1.7378439903259277,0.0,0.0,0.0,3549.0,25924.0,25.924,1165616.0
1.7607312202453613,52.0,0.052,0.0,3552.0,25925.0,25.925,1165638.0
1.811223030090332,0.0,0.0,0.0,3550.0,25925.0,25.925,1165661.0
1.8156492710113525,0.0,0.0,0.0,3548.0,25925.0,25.925,1165690.0
1.8798153400421143,0.0,0.0,0.0,3550.0,25924.0,25.924,1165712.0
1.8825492858886719,0.0,0.0,0.0,3547.0,25925.0,25.925,1165733.0
1.8857457637786865,0.0,0.0,1.0,3546.0,25925.0,25.925,1165755.0
1.8994150161743164,0.0,0.0,0.0,3546.0,25926.0,25.926,1165777.0
1.9203479290008545,0.0,0.0,0.0,3551.0,25926.0,25.926,1165799.0
1.9417686462402344,0.0,0.0,0.0,3549.0,25926.0,25.926,1165821.0
1.9642033576965332,0.0,0.0,0.0,3549.0,25926.0,25.926,1165843.0
1.9870400428771973,0.0,0.0,0.0,3549.0,25926.0,25.926,1165865.0
2.0375826358795166,0.0,0.0,0.0,3551.0,25927.0,25.927,1165888.0
2.0403060913085938,0.0,0.0,0.0,3545.0,25927.0,25.927,1165917.0
2.095306396484375,0.0,0.0,0.0,3546.0,25927.0,25.927,1165939.0
2.098599910736084,0.0,0.0,1.0,3546.0,25927.0,25.927,1165960.0
2.1027474403381348,0.0,0.0,0.0,3546.0,25927.0,25.927,1165982.0
2.1252596378326416,0.0,0.0,0.0,3547.0,25927.0,25.927,1166004.0
